Date,REA.AX,CPU.AX,DWS.AX,EPD.AX,RAP.AX,GLH.AX,GBT.AX,ADJ.AX,ALC.AX,ICQ.AX,SEK.AX,PME.AX,DTL.AX,CNW.AX,CAR.AX,1ST.AX,ONE.AX,JHL.AX,LAA.AX,MDR.AX,NEA.AX,RNT.AX
2018-11-06,72.12310028076172,19.945608139038086,1.1200000047683716,0.5,0.10999999940395357,0.1899999976158142,1.7450000047683716,0.05000000074505806,0.04199999943375588,0.16500000655651093,17.36778450012207,10.166975021362305,1.3554095029830933,0.017000000923871994,11.776631355285645,0.03400000184774399,1.0499999523162842,0.020999999716877937,0.15000000596046448,0.03700000047683717,1.4099999666213991,0.05000000074505806
2018-11-07,77.88420867919922,20.153169631958008,1.14896559715271,0.5,0.10499999672174454,0.1899999976158142,1.7450000047683716,0.05000000074505806,0.04199999943375588,0.17000000178813934,17.713167190551758,10.326614379882812,1.3603026866912842,0.016000000759959214,11.904531478881836,0.03400000184774399,1.0449999570846558,0.020999999716877937,0.15000000596046448,0.03700000047683717,1.4850000143051147,0.05000000074505806
2018-11-08,79.96018981933594,20.192705154418945,1.1924138069152832,0.5,0.10499999672174454,0.18000000715255735,1.7050000429153442,0.052000001072883606,0.045000001788139336,0.1599999964237213,17.57501220703125,10.037269592285156,1.4239139556884766,0.01899999938905239,12.002915382385256,0.032999999821186066,1.0499999523162842,0.020999999716877937,0.15000000596046448,0.03700000047683717,1.5349999666213991,0.04899999871850014
2018-11-11,78.03319549560547,20.28166007995605,1.14896559715271,0.5,0.10000000149011612,0.18000000715255735,1.649999976158142,0.052000001072883606,0.04600000008940697,0.1599999964237213,17.584880828857422,9.63817310333252,1.4337003231048584,0.01899999938905239,11.737277030944824,0.032999999821186066,0.9200000166893004,0.019999999552965164,0.14499999582767487,0.03700000047683717,1.5,0.04399999976158142
2018-11-12,75.4406967163086,19.579906463623047,1.129655122756958,0.5,0.10000000149011612,0.18000000715255735,1.6749999523162842,0.052000001072883606,0.0430000014603138,0.1599999964237213,17.36778450012207,9.478534698486328,1.4288071393966677,0.01899999938905239,11.353577613830565,0.032999999821186066,0.9499999880790708,0.01899999938905239,0.15000000596046448,0.03700000047683717,1.4650000333786009,0.04399999976158142
2018-11-13,75.03345489501953,19.372344970703125,1.1586207151412964,0.4900000095367432,0.10999999940395357,0.18000000715255735,1.6799999475479126,0.05400000140070915,0.0430000014603138,0.15000000596046448,17.555278778076172,9.069461822509766,1.4973115921020508,0.017000000923871994,11.3043851852417,0.029999999329447743,0.9499999880790708,0.019999999552965164,0.14499999582767487,0.03700000047683717,1.4600000381469729,0.04399999976158142
2018-11-14,75.3016357421875,19.401996612548828,1.134482741355896,0.4850000143051148,0.11500000208616255,0.18000000715255735,1.6950000524520874,0.05400000140070915,0.0430000014603138,0.14000000059604645,17.584880828857422,8.9397554397583,1.516884207725525,0.017000000923871994,11.3043851852417,0.029999999329447743,0.8199999928474426,0.019999999552965164,0.14499999582767487,0.035999998450279236,1.4900000095367432,0.04600000008940697
2018-11-15,74.31827545166016,19.372344970703125,1.1151723861694336,0.5,0.10999999940395357,0.18000000715255735,1.6799999475479126,0.05000000074505806,0.045000001788139336,0.13500000536441806,17.505937576293945,8.869913101196289,1.5217773914337158,0.017999999225139618,11.156808853149414,0.02800000086426735,0.8299999833106995,0.019999999552965164,0.15000000596046448,0.03500000014901161,1.600000023841858,0.04699999839067458
2018-11-18,73.70243072509766,19.06594657897949,1.129655122756958,0.4699999988079071,0.10499999672174454,0.18000000715255735,1.6749999523162842,0.04899999871850014,0.04399999976158142,0.13500000536441806,17.426992416381836,9.149280548095703,1.5315638780593872,0.017000000923871994,11.294546127319336,0.02800000086426735,0.8450000286102295,0.019999999552965164,0.14499999582767487,0.03500000014901161,1.6050000190734863,0.05000000074505806
2018-11-19,71.70591735839844,18.759546279907227,1.1393102407455444,0.4699999988079071,0.10499999672174454,0.18000000715255735,1.6599999666213991,0.050999999046325684,0.04399999976158142,0.13500000536441806,17.44672966003418,9.538399696350098,1.507097840309143,0.017000000923871994,11.048584938049316,0.02800000086426735,0.8100000023841858,0.019999999552965164,0.14499999582767487,0.03099999949336052,1.5800000429153442,0.05000000074505806
